datetime,open,high,low,close,volume
2025-10-08 05:30:00,248.0,250.5,218.8,218.8,124425
2025-10-08 05:45:00,218.2,224.95,208.0,219.45,176625
2025-10-08 06:00:00,218.55,227.25,213.35,218.2,78900
2025-10-08 06:15:00,218.0,235.4,215.0,223.4,82800
2025-10-08 06:30:00,224.3,225.15,211.95,225.05,57825
2025-10-08 06:45:00,225.5,225.5,196.35,207.55,134250
2025-10-08 07:00:00,207.35,219.55,201.6,219.55,63825
2025-10-08 07:15:00,219.0,249.0,218.85,249.0,126075
2025-10-08 07:30:00,249.0,259.0,236.0,253.85,86175
2025-10-08 07:45:00,254.3,266.25,245.05,254.3,81150
2025-10-08 08:00:00,254.3,276.0,246.0,268.05,97050
2025-10-08 08:15:00,268.05,276.65,265.0,274.1,53325
2025-10-08 08:30:00,274.1,278.1,228.45,234.25,144075
2025-10-08 08:45:00,233.7,237.3,221.0,223.6,66900
2025-10-08 09:00:00,224.2,233.1,215.65,225.3,54525
2025-10-08 09:15:00,225.75,228.7,208.4,212.25,131250
2025-10-08 09:30:00,212.25,217.0,194.35,199.65,169725
2025-10-08 09:45:00,200.0,211.6,200.0,209.0,181500
2025-10-09 03:45:00,210.0,260.55,210.0,258.75,306825
2025-10-09 04:00:00,258.45,264.0,230.25,232.85,159900
2025-10-09 04:15:00,232.85,241.05,214.5,222.5,140550
2025-10-09 04:30:00,221.1,231.9,212.4,224.35,91125
2025-10-09 04:45:00,221.85,248.0,218.0,242.4,174825
2025-10-09 05:00:00,244.6,266.6,243.4,260.0,113175
2025-10-09 05:15:00,261.5,263.0,239.9,261.3,92325
2025-10-09 05:30:00,262.15,309.7,262.1,306.7,226350
2025-10-09 05:45:00,305.5,305.5,287.45,301.0,72900
2025-10-09 06:00:00,301.15,323.25,296.0,307.5,79725
2025-10-09 06:15:00,307.5,317.95,294.0,296.85,57900
2025-10-09 06:30:00,296.85,305.85,281.75,295.1,58800
2025-10-09 06:45:00,296.8,312.1,294.4,300.1,35025
2025-10-09 07:00:00,300.1,301.0,284.2,291.9,20850
2025-10-09 07:15:00,291.9,300.6,284.0,284.7,33075
2025-10-09 07:30:00,284.7,292.7,279.1,287.45,14550
2025-10-09 07:45:00,287.45,302.9,285.95,301.5,15150
2025-10-09 08:00:00,300.0,310.1,293.85,302.5,22950
2025-10-09 08:15:00,302.5,315.0,298.0,314.0,44175
2025-10-09 08:30:00,316.0,318.75,292.05,293.7,35475
2025-10-09 08:45:00,292.85,296.0,263.75,274.1,47325
2025-10-09 09:00:00,274.1,290.1,270.0,288.0,48375
2025-10-09 09:15:00,288.4,302.0,280.0,300.65,37800
2025-10-09 09:30:00,302.0,317.0,298.0,298.7,122325
2025-10-09 09:45:00,298.75,309.55,298.75,308.1,64875
2025-10-10 03:45:00,309.95,361.0,302.0,352.2,180150
2025-10-10 04:00:00,356.7,387.0,354.6,386.55,109575
2025-10-10 04:15:00,387.95,402.5,380.95,390.2,75375
2025-10-10 04:30:00,392.0,402.85,379.0,389.7,59325
2025-10-10 04:45:00,389.7,423.75,389.7,405.0,73800
2025-10-10 05:00:00,406.0,414.75,394.1,394.1,35400
2025-10-10 05:15:00,394.0,433.4,394.0,428.95,37050
2025-10-10 05:30:00,428.35,446.5,419.25,445.5,43725
2025-10-10 05:45:00,445.0,450.0,429.0,431.95,28575
2025-10-10 06:00:00,431.95,434.9,418.0,429.05,21600
2025-10-10 06:15:00,429.05,434.0,421.75,428.1,25575
2025-10-10 06:30:00,428.9,436.0,413.05,426.7,27600
2025-10-10 06:45:00,426.7,434.5,421.55,428.95,30975
2025-10-10 07:00:00,428.95,439.95,420.0,439.8,23925
2025-10-10 07:15:00,438.5,445.0,431.7,442.65,29325
2025-10-10 07:30:00,442.9,446.25,428.9,437.0,30225
2025-10-10 07:45:00,436.6,442.95,426.25,436.5,35700
2025-10-10 08:00:00,436.5,457.0,435.5,445.0,50325
2025-10-10 08:15:00,445.95,450.35,433.2,433.2,12300
2025-10-10 08:30:00,433.85,439.95,426.65,429.8,9675
2025-10-10 08:45:00,429.8,437.05,419.9,433.95,9300
2025-10-10 09:00:00,433.95,433.95,421.55,429.15,12225
2025-10-10 09:15:00,429.15,430.3,413.95,428.6,19950
2025-10-10 09:30:00,426.6,427.2,406.7,415.05,42300
2025-10-10 09:45:00,411.7,421.0,411.7,419.9,55950
2025-10-13 03:45:00,345.35,362.25,310.65,317.3,358425
2025-10-13 04:00:00,317.0,326.0,285.0,323.35,282375
2025-10-13 04:15:00,323.5,336.5,309.05,321.0,99825
2025-10-13 04:30:00,318.55,322.0,302.6,315.6,92100
2025-10-13 04:45:00,313.7,317.5,295.6,315.9,113925
2025-10-13 05:00:00,316.0,325.45,311.0,312.0,63975
2025-10-13 05:15:00,310.95,317.0,296.7,302.05,58875
2025-10-13 05:30:00,301.7,307.3,297.0,301.4,40725
2025-10-13 05:45:00,301.4,301.85,278.05,292.3,169275
2025-10-13 06:00:00,292.65,295.7,286.4,290.0,67500
2025-10-13 06:15:00,288.0,304.8,283.0,303.9,88650
2025-10-13 06:30:00,304.0,306.0,291.75,300.4,82650
2025-10-13 06:45:00,300.45,301.85,290.45,300.0,40125
2025-10-13 07:00:00,300.0,303.7,288.5,303.65,29925
2025-10-13 07:15:00,304.35,313.65,292.65,312.7,78525
2025-10-13 07:30:00,313.4,313.7,293.15,307.0,49875
2025-10-13 07:45:00,306.0,309.3,295.95,296.7,53625
2025-10-13 08:00:00,296.95,312.45,296.15,302.0,55275
2025-10-13 08:15:00,303.35,309.7,298.35,301.1,55575
2025-10-13 08:30:00,304.0,319.55,302.5,311.7,71400
2025-10-13 08:45:00,314.5,346.0,311.3,339.15,226950
2025-10-13 09:00:00,340.95,350.0,331.2,342.0,96975
2025-10-13 09:15:00,341.35,347.35,335.55,339.8,40575
2025-10-13 09:30:00,338.7,339.2,317.1,324.25,77850
2025-10-13 09:45:00,325.0,339.0,325.0,338.95,117525
2025-10-14 03:45:00,350.0,381.45,348.8,372.85,271725
2025-10-14 04:00:00,374.8,377.0,333.1,338.1,133125
2025-10-14 04:15:00,337.6,347.8,327.0,332.3,214800
2025-10-14 04:30:00,331.7,340.4,299.05,315.0,248325
2025-10-14 04:45:00,310.95,322.35,291.1,318.1,235575
2025-10-14 05:00:00,318.1,324.2,307.0,322.9,117075
2025-10-14 05:15:00,324.2,335.0,306.0,310.8,157050
2025-10-14 05:30:00,311.2,312.85,275.5,292.35,522750
2025-10-14 05:45:00,291.0,291.0,246.0,259.0,444225
2025-10-14 06:00:00,258.8,268.0,247.95,261.6,246825
2025-10-14 06:15:00,261.05,271.35,249.6,268.8,192000
2025-10-14 06:30:00,269.2,271.9,232.45,241.05,356775
2025-10-14 06:45:00,241.2,246.3,218.65,218.75,312750
2025-10-14 07:00:00,218.3,228.0,205.5,214.7,528300
2025-10-14 07:15:00,214.3,229.75,213.1,225.6,335625
2025-10-14 07:30:00,225.1,228.85,201.0,216.3,488775
2025-10-14 07:45:00,216.3,226.85,210.9,226.85,306525
2025-10-14 08:00:00,224.95,244.9,224.65,235.75,575325
2025-10-14 08:15:00,236.55,241.0,223.4,235.6,258900
2025-10-14 08:30:00,235.5,246.95,225.9,236.6,338550
2025-10-14 08:45:00,236.75,255.0,222.75,248.35,543375
2025-10-14 09:00:00,249.55,283.9,249.55,271.25,818175
2025-10-14 09:15:00,271.5,278.5,251.55,265.4,376275
2025-10-14 09:30:00,266.3,268.0,242.7,248.1,565275
2025-10-14 09:45:00,248.1,253.0,233.35,237.8,612675
2025-10-15 03:45:00,277.8,356.4,274.3,351.0,1764750
2025-10-15 04:00:00,350.9,362.55,311.5,321.5,962100
2025-10-15 04:15:00,320.45,332.0,302.8,307.4,785025
2025-10-15 04:30:00,307.7,340.0,303.45,340.0,527025
2025-10-15 04:45:00,339.4,372.05,338.6,365.5,960075
2025-10-15 05:00:00,369.45,388.0,366.6,382.4,598050
2025-10-15 05:15:00,384.0,405.0,369.0,402.8,692550
2025-10-15 05:30:00,404.3,410.0,381.85,388.05,210975
2025-10-15 05:45:00,388.05,423.4,381.6,418.3,274725
2025-10-15 06:00:00,418.55,418.55,393.7,401.8,193500
2025-10-15 06:15:00,401.0,408.45,387.25,401.55,135750
2025-10-15 06:30:00,400.65,405.0,387.0,387.9,146400
2025-10-15 06:45:00,388.5,394.8,374.45,393.7,205050
2025-10-15 07:00:00,392.95,409.65,388.4,408.7,205875
2025-10-15 07:15:00,407.85,419.85,400.1,418.05,219675
2025-10-15 07:30:00,418.05,422.95,407.6,410.3,197775
2025-10-15 07:45:00,411.5,442.0,411.5,432.4,388350
2025-10-15 08:00:00,432.45,447.2,428.75,429.85,129450
2025-10-15 08:15:00,428.0,432.35,406.0,409.0,319275
2025-10-15 08:30:00,408.1,412.35,396.25,405.35,183150
2025-10-15 08:45:00,405.0,417.8,399.15,413.35,113175
2025-10-15 09:00:00,412.05,420.0,403.0,412.15,132375
2025-10-15 09:15:00,412.75,414.15,384.7,396.95,224700
2025-10-15 09:30:00,396.35,410.9,384.55,407.7,314700
2025-10-15 09:45:00,408.35,417.05,403.75,416.0,258000
2025-10-16 03:45:00,453.0,498.05,453.0,492.15,320325
2025-10-16 04:00:00,491.75,502.0,470.25,491.0,151425
2025-10-16 04:15:00,492.0,508.0,486.45,489.65,180225
2025-10-16 04:30:00,490.05,502.1,476.0,479.15,66750
2025-10-16 04:45:00,479.0,509.0,472.65,502.3,96975
2025-10-16 05:00:00,504.85,513.55,499.25,510.8,58575
2025-10-16 05:15:00,510.7,519.45,505.4,519.0,57750
2025-10-16 05:30:00,518.95,524.65,511.15,512.7,66150
2025-10-16 05:45:00,512.7,516.0,504.05,513.0,27450
2025-10-16 06:00:00,512.6,521.65,499.3,500.9,50850
